MW,AliR_C,AroR_C,ChiA_C,SA,NHOH_C,HetA_C,RotB_C,BriA_C,HBD_C,HBA_C,FusedR_C,LogP_C,source
1.1152840000000002,0.75,0.6666666666666666,0.3333333333333333,0.85,0.5,1.1,1.25,0.0,0.6,0.9,0.3333333333333333,0.7105600000000004,ABL_dataset_2HZ0_GIN_processed
1.0311720000000004,1.5,0.3333333333333333,1.3333333333333333,1.3166666666666667,0.6666666666666666,1.1,1.0,0.0,0.8,0.8,0.3333333333333333,0.3704999999999999,ABL_dataset_2HZ0_GIN_processed
0.6728640000000002,0.5,0.0,0.3333333333333333,0.6,0.6666666666666666,0.6,0.875,0.0,0.6,0.3,0.0,0.5893200000000002,ABL_dataset_2HZ0_GIN_processed
0.8668220000000002,0.5,0.3333333333333333,0.3333333333333333,0.6833333333333332,0.3333333333333333,1.0,0.625,0.0,0.4,0.7,0.0,0.6046240000000003,ABL_dataset_2HZ0_GIN_processed
0.9631660000000007,0.5,0.3333333333333333,1.1666666666666667,0.9333333333333332,0.6666666666666666,1.1,1.375,0.0,0.8,0.8,0.0,0.6484800000000004,ABL_dataset_2HZ0_GIN_processed
0.8050020000000002,0.5,0.6666666666666666,0.16666666666666666,0.7166666666666667,0.8333333333333334,0.9,0.75,0.0,0.8,0.9,0.3333333333333333,0.4852600000000001,ABL_dataset_2HZ0_GIN_processed
0.7738460000000003,1.25,0.0,0.8333333333333334,1.0,0.3333333333333333,0.5,0.625,0.0,0.4,0.3,0.6666666666666666,0.5784200000000004,ABL_dataset_2HZ0_GIN_processed
0.8670840000000004,0.25,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.9,1.25,0.0,0.4,0.7,0.0,0.8835600000000007,ABL_dataset_2HZ0_GIN_processed
0.9811580000000005,1.0,0.6666666666666666,0.3333333333333333,0.9333333333333332,0.16666666666666666,0.8,0.625,0.0,0.2,0.6,0.6666666666666666,0.9466600000000008,ABL_dataset_2HZ0_GIN_processed
0.7306340000000002,0.75,0.0,0.6666666666666666,0.7833333333333333,0.3333333333333333,1.0,0.75,0.0,0.4,0.6,0.5,0.02949999999999995,ABL_dataset_2HZ0_GIN_processed
